,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,0,6.114770340919495,0.9676765549673676,0.0011307477951049804,7.229463458878722e-05,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.546112115732369,0.5406871609403255,0.5507246376811594,0.5553539019963702,0.5353901996370236,0.5690909090909091,0.5290909090909091,0.5409836065573771,0.5683060109289617,0.5182481751824818,0.5454050127134036,0.015340647374068784,1,0.6167979002624672,0.6206339592166363,0.6146548243843359,0.6098890010090817,0.6173562058526739,0.610774818401937,0.6135996771589992,0.6167036514020577,0.6134758926770224,0.6032674465510286,0.613715337691624,0.004614701913603634,0.5424836601307189
1,0,6.484700846672058,0.9326265353549756,0.0020351171493530273,0.002592138441051415,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5714285714285714,0.5171790235081374,0.552536231884058,0.5462794918330308,0.5136116152450091,0.5290909090909091,0.5745454545454546,0.5464480874316939,0.5391621129326047,0.5456204379562044,0.5435888122048674,0.019143577964823195,1,0.6111447607510601,0.6093276801938219,0.6069842551473557,0.5989909182643794,0.6260343087790111,0.6133979015334947,0.6133979015334947,0.6064151704660077,0.6017752672987694,0.6131504638967326,0.6100618627864128,0.00708965443428493,0.5588235294117647
2,0,6.2256393909454335,1.1208742224219208,0.0012801885604858398,0.0001910576845192626,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5479204339963833,0.5551537070524413,0.5561594202898551,0.5499092558983666,0.5408348457350273,0.54,0.5618181818181818,0.5355191256830601,0.5173041894353371,0.5145985401459854,0.5419542317471849,0.015058319133671644,1,0.5960024227740763,0.5966081162931557,0.6045619701251513,0.6104944500504541,0.5981836528758829,0.6125907990314771,0.6101694915254238,0.6215452894896106,0.6088359895097841,0.6163775716014522,0.6075369753276468,0.008161590148540251,0.5408496732026143
3,0,6.977009892463684,1.2059370876137483,0.0017748832702636718,0.001166132968728839,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.538878842676311,0.5424954792043399,0.5887681159420289,0.5372050816696915,0.5535390199637024,0.5509090909090909,0.5454545454545454,0.5591985428051002,0.5683060109289617,0.5492700729927007,0.5533962949509625,0.0147955513041746,1,0.6121542499495255,0.6212396527357157,0.6176826806620912,0.6139253279515641,0.6086781029263371,0.6248991121872478,0.6174334140435835,0.6255799878959047,0.613072422836393,0.6073013311819282,0.6161966282370293,0.0059988796584421605,0.5588235294117647
4,0,5.547407460212708,0.9661373562335652,0.0011841297149658206,4.7806843100015396e-05,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5678119349005425,0.5334538878842676,0.5634057971014492,0.515426497277677,0.5535390199637024,0.5363636363636364,0.5563636363636364,0.5482695810564663,0.5245901639344263,0.5602189781021898,0.5459498728659644,0.016719403405015317,1,0.5911568746214415,0.6085200888350495,0.6251513928138878,0.6129162462159435,0.6074672048435923,0.6091606133979015,0.6023002421307506,0.6019770022190841,0.6043978212628606,0.6044776119402985,0.606752509828081,0.00826145474724878,0.5506535947712419
5,0,7.1268902778625485,0.8259693017400622,0.0015846729278564456,0.0011050020338895282,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5479204339963833,0.5027124773960217,0.5507246376811594,0.5081669691470054,0.5535390199637024,0.5781818181818181,0.5563636363636364,0.5318761384335154,0.5719489981785064,0.5474452554744526,0.5448601525608427,0.023234735454829517,1,0.6079143953159701,0.6260852008883505,0.6106176826806621,0.615539858728557,0.6123107971745712,0.5944309927360775,0.6131961259079903,0.6215452894896106,0.6183175307645753,0.6165792658329972,0.6136537139519362,0.008150886470948344,0.5637254901960784
6,0,6.425504231452942,0.8150600936923679,0.001209092140197754,0.00016026113291879511,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5117540687160941,0.5750452079566004,0.5489130434782609,0.5462794918330308,0.542649727767695,0.5272727272727272,0.5509090909090909,0.5373406193078324,0.5282331511839709,0.5401459854014599,0.5408645114420632,0.016060207241871526,1,0.6060973147587321,0.6083181909953563,0.6063786838918046,0.6209889001009081,0.6187689202825429,0.606133979015335,0.6101694915254238,0.61851926568489,0.6064151704660077,0.6123436869705526,0.6114133603691553,0.005610204825484155,0.5555555555555556
7,0,6.3473296642303465,1.0081084292828484,0.001241755485534668,0.00023938977915411157,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5226039783001808,0.546112115732369,0.5489130434782609,0.5245009074410163,0.5571687840290381,0.4963636363636363,0.5509090909090909,0.5537340619307832,0.5610200364298725,0.541970802919708,0.5403196512895023,0.01899709864755359,1,0.6155865132243085,0.6115485564304461,0.6051675413807025,0.6084762865792129,0.6082744702320888,0.615819209039548,0.6101694915254238,0.6084325196691547,0.6082307847488401,0.6073013311819282,0.6099006704011654,0.0033003356952401764,0.5424836601307189
8,0,7.4053408145904545,1.3101150308884772,0.0011973142623901364,8.052997892780773e-05,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5226039783001808,0.5497287522603979,0.5489130434782609,0.542649727767695,0.5462794918330308,0.54,0.56,0.5464480874316939,0.5264116575591985,0.5784671532846716,0.5461314929168181,0.01499014017025314,1,0.6155865132243085,0.6167979002624672,0.6144529672991522,0.6185671039354188,0.6230070635721493,0.6016949152542372,0.6063357546408394,0.6122654831551342,0.6205366148880371,0.6034691407825736,0.6132713457014317,0.006884891846702178,0.5310457516339869
9,0,6.48296377658844,0.7584524945575296,0.0011004447937011722,3.2119363048503304e-05,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5641952983725136,0.5660036166365279,0.5489130434782609,0.5081669691470054,0.5335753176043557,0.5545454545454546,0.5418181818181819,0.5683060109289617,0.5409836065573771,0.5766423357664233,0.5503087540864512,0.019210032671794768,1,0.6085200888350495,0.6180092873006259,0.6188938231731934,0.6262361251261352,0.6139253279515641,0.6069410815173527,0.6119854721549637,0.6126689529957635,0.6251765180552754,0.6173860427591771,0.6159742719869101,0.006106081653867054,0.5261437908496732
