,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,9.972995114326476,1.662282453965433,0.0015388011932373046,0.0007930173165583353,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5479204339963833,0.5424954792043399,0.519927536231884,0.5517241379310345,0.5499092558983666,0.5545454545454546,0.56,0.5355191256830601,0.5500910746812386,0.5291970802919708,0.5441336723574283,0.011776020502213685,1,0.6291136684837473,0.6301231576822128,0.6209123940250303,0.6339051463168517,0.6335015136226034,0.6154156577885391,0.6267150928167877,0.6334476497881784,0.6235626386927577,0.6296893908834207,0.627638631010013,0.005762391037519015,0.5620915032679739
